2018-01-08 22:48:03,891 [Worker-15] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2018-01-08 22:48:04,610 [New I/O client worker #5-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/springframework/spring-context/4.1.5.RELEASE/spring-context-4.1.5.RELEASE.pom
2018-01-08 22:48:04,640 [New I/O client worker #5-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/springframework/spring-context/4.1.5.RELEASE/spring-context-4.1.5.RELEASE.pom
2018-01-08 22:48:06,202 [Worker-15] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2018-01-08 22:48:06,925 [New I/O client worker #6-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/springframework/spring-aop/4.1.5.RELEASE/spring-aop-4.1.5.RELEASE.pom
2018-01-08 22:48:06,954 [New I/O client worker #6-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/springframework/spring-aop/4.1.5.RELEASE/spring-aop-4.1.5.RELEASE.pom
2018-01-08 22:48:07,659 [Worker-15] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2018-01-08 22:48:08,368 [New I/O client worker #7-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/springframework/spring-beans/4.1.5.RELEASE/spring-beans-4.1.5.RELEASE.pom
2018-01-08 22:48:08,674 [New I/O client worker #7-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/springframework/spring-beans/4.1.5.RELEASE/spring-beans-4.1.5.RELEASE.pom
2018-01-08 22:48:09,169 [Worker-15] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2018-01-08 22:48:09,934 [New I/O client worker #8-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/springframework/spring-expression/4.1.5.RELEASE/spring-expression-4.1.5.RELEASE.pom
2018-01-08 22:48:09,960 [New I/O client worker #8-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/springframework/spring-expression/4.1.5.RELEASE/spring-expression-4.1.5.RELEASE.pom
2018-01-08 22:48:10,588 [Worker-15] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2018-01-08 22:48:12,045 [New I/O client worker #9-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/springframework/spring-web/4.1.5.RELEASE/spring-web-4.1.5.RELEASE.pom
2018-01-08 22:48:12,074 [New I/O client worker #9-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/springframework/spring-web/4.1.5.RELEASE/spring-web-4.1.5.RELEASE.pom
2018-01-08 22:48:12,552 [Worker-15] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2018-01-08 22:48:13,932 [New I/O client worker #10-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/springframework/spring-webmvc/4.1.5.RELEASE/spring-webmvc-4.1.5.RELEASE.pom
2018-01-08 22:48:14,053 [New I/O client worker #10-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/springframework/spring-webmvc/4.1.5.RELEASE/spring-webmvc-4.1.5.RELEASE.pom
2018-01-08 22:48:14,684 [Worker-15] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2018-01-08 22:48:15,633 [New I/O client worker #11-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/springframework/spring-orm/4.1.5.RELEASE/spring-orm-4.1.5.RELEASE.pom
2018-01-08 22:48:15,659 [New I/O client worker #11-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/springframework/spring-orm/4.1.5.RELEASE/spring-orm-4.1.5.RELEASE.pom
2018-01-08 22:48:16,991 [Worker-15] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2018-01-08 22:48:17,786 [New I/O client worker #12-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/springframework/spring-jdbc/4.1.5.RELEASE/spring-jdbc-4.1.5.RELEASE.pom
2018-01-08 22:48:17,833 [New I/O client worker #12-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/springframework/spring-jdbc/4.1.5.RELEASE/spring-jdbc-4.1.5.RELEASE.pom
2018-01-08 22:48:18,361 [Worker-15] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2018-01-08 22:48:19,274 [New I/O client worker #13-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/springframework/spring-tx/4.1.5.RELEASE/spring-tx-4.1.5.RELEASE.pom
2018-01-08 22:48:19,302 [New I/O client worker #13-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/springframework/spring-tx/4.1.5.RELEASE/spring-tx-4.1.5.RELEASE.pom
2018-01-08 22:48:19,875 [Worker-15] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2018-01-08 22:48:20,780 [New I/O client worker #14-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/springframework/spring-test/4.1.5.RELEASE/spring-test-4.1.5.RELEASE.pom
2018-01-08 22:48:20,847 [New I/O client worker #14-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/springframework/spring-test/4.1.5.RELEASE/spring-test-4.1.5.RELEASE.pom
2018-01-08 22:48:21,392 [Worker-15] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2018-01-08 22:48:22,133 [New I/O client worker #15-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/hibernate/hibernate-core/4.3.8.Final/hibernate-core-4.3.8.Final.pom
2018-01-08 22:48:22,175 [New I/O client worker #15-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/hibernate/hibernate-core/4.3.8.Final/hibernate-core-4.3.8.Final.pom
2018-01-08 22:48:22,718 [Worker-15] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2018-01-08 22:48:23,469 [New I/O client worker #16-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/jboss/logging/jboss-logging/3.1.3.GA/jboss-logging-3.1.3.GA.pom
2018-01-08 22:48:23,500 [New I/O client worker #16-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/jboss/logging/jboss-logging/3.1.3.GA/jboss-logging-3.1.3.GA.pom
2018-01-08 22:48:23,983 [Worker-15] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2018-01-08 22:48:24,684 [New I/O client worker #17-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/jboss/jboss-parent/9/jboss-parent-9.pom
2018-01-08 22:48:25,342 [New I/O client worker #17-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/jboss/jboss-parent/9/jboss-parent-9.pom
2018-01-08 22:48:25,942 [Worker-15] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2018-01-08 22:48:26,707 [New I/O client worker #18-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/jboss/logging/jboss-logging-annotations/1.2.0.Beta1/jboss-logging-annotations-1.2.0.Beta1.pom
2018-01-08 22:48:26,735 [New I/O client worker #18-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/jboss/logging/jboss-logging-annotations/1.2.0.Beta1/jboss-logging-annotations-1.2.0.Beta1.pom
2018-01-08 22:48:27,224 [Worker-15] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2018-01-08 22:48:28,045 [New I/O client worker #19-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/jboss/logging/jboss-logging-tools-parent/1.2.0.Beta1/jboss-logging-tools-parent-1.2.0.Beta1.pom
2018-01-08 22:48:28,091 [New I/O client worker #19-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/jboss/logging/jboss-logging-tools-parent/1.2.0.Beta1/jboss-logging-tools-parent-1.2.0.Beta1.pom
2018-01-08 22:48:28,635 [Worker-15] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2018-01-08 22:48:29,405 [New I/O client worker #20-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/jboss/jboss-parent/10/jboss-parent-10.pom
2018-01-08 22:48:30,074 [New I/O client worker #20-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/jboss/jboss-parent/10/jboss-parent-10.pom
2018-01-08 22:48:30,570 [Worker-15] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2018-01-08 22:48:31,493 [New I/O client worker #21-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/jboss/spec/javax/transaction/jboss-transaction-api_1.2_spec/1.0.0.Final/jboss-transaction-api_1.2_spec-1.0.0.Final.pom
2018-01-08 22:48:31,519 [New I/O client worker #21-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/jboss/spec/javax/transaction/jboss-transaction-api_1.2_spec/1.0.0.Final/jboss-transaction-api_1.2_spec-1.0.0.Final.pom
2018-01-08 22:48:32,743 [Worker-15] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2018-01-08 22:48:33,785 [New I/O client worker #22-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/hibernate/common/hibernate-commons-annotations/4.0.5.Final/hibernate-commons-annotations-4.0.5.Final.pom
2018-01-08 22:48:33,811 [New I/O client worker #22-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/hibernate/common/hibernate-commons-annotations/4.0.5.Final/hibernate-commons-annotations-4.0.5.Final.pom
2018-01-08 22:48:34,308 [Worker-15] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
